지점번호,지점명,일시,습도,최저습도(%rh)
108,서울,2021-06-15,79.1,68
108,서울,2021-06-16,59.9,46
108,서울,2021-06-17,71.4,58
108,서울,2021-06-18,92.1,82
108,서울,2021-06-19,74,49
108,서울,2021-06-20,73.3,48
108,서울,2021-06-21,67,45
108,서울,2021-06-22,67.9,41
108,서울,2021-06-23,70.5,49
108,서울,2021-06-24,71.1,51
108,서울,2021-06-25,69,48
108,서울,2021-06-26,78.5,63
108,서울,2021-06-27,72.1,43
108,서울,2021-06-28,76.4,57
108,서울,2021-06-29,78.6,56
108,서울,2021-06-30,77.9,55
108,서울,2021-07-01,70.9,45
108,서울,2021-07-02,64.1,47
108,서울,2021-07-03,80,62
108,서울,2021-07-04,96.8,91
108,서울,2021-07-05,80.3,64
108,서울,2021-07-06,73.4,54
108,서울,2021-07-07,78.5,65
108,서울,2021-07-08,81.6,66
108,서울,2021-07-09,77.3,62
108,서울,2021-07-10,80.4,60
108,서울,2021-07-11,86.8,81
108,서울,2021-07-12,75.1,58
108,서울,2021-07-13,76.1,62
108,서울,2021-07-14,71.4,56
108,서울,2021-07-15,71.1,51
108,서울,2021-07-16,68.4,44
108,서울,2021-07-17,63.1,50
108,서울,2021-07-18,62.5,46
108,서울,2021-07-19,80.1,61
108,서울,2021-07-20,75.8,58
108,서울,2021-07-21,64,40
108,서울,2021-07-22,59.8,37
108,서울,2021-07-23,61.8,42
108,서울,2021-07-24,57.4,37
108,서울,2021-07-25,55.8,40
108,서울,2021-07-26,54.9,40
108,서울,2021-07-27,60.5,43
108,서울,2021-07-28,67.4,52
108,서울,2021-07-29,69.9,57
108,서울,2021-07-30,63.1,44
108,서울,2021-07-31,69.9,52
108,서울,2021-08-01,81.8,71
108,서울,2021-08-02,82.6,69
108,서울,2021-08-03,76.9,60
108,서울,2021-08-04,70.6,51
108,서울,2021-08-05,68.1,53
108,서울,2021-08-06,68.4,57
108,서울,2021-08-07,65,48
108,서울,2021-08-08,74.8,57
108,서울,2021-08-09,62.4,42
108,서울,2021-08-10,62.5,46
108,서울,2021-08-11,70.3,49
108,서울,2021-08-12,67.1,52
108,서울,2021-08-13,70.4,57
108,서울,2021-08-14,63.9,51
108,서울,2021-08-15,59.6,41
108,서울,2021-08-16,61.1,39
108,서울,2021-08-17,65,46
108,서울,2021-08-18,69.6,48
108,서울,2021-08-19,57.1,42
108,서울,2021-08-20,63.6,50
108,서울,2021-08-21,88.1,76
108,서울,2021-08-22,81.5,63
108,서울,2021-08-23,89.3,78
108,서울,2021-08-24,93.6,89
108,서울,2021-08-25,85.5,73
108,서울,2021-08-26,84.9,75
108,서울,2021-08-27,83.5,67
108,서울,2021-08-28,80.4,57
108,서울,2021-08-29,82.6,65
108,서울,2021-08-30,77.5,57
108,서울,2021-08-31,93.3,77
108,서울,2021-09-01,83.1,71
108,서울,2021-09-02,70.3,56
108,서울,2021-09-03,60.3,38
108,서울,2021-09-04,57,45
108,서울,2021-09-05,61.1,51
108,서울,2021-09-06,70.1,51
108,서울,2021-09-07,98.1,94
108,서울,2021-09-08,81.3,58
108,서울,2021-09-09,76.5,47
108,서울,2021-09-10,76,49
108,서울,2021-09-11,73.1,49
108,서울,2021-09-12,64.6,41
108,서울,2021-09-13,67.1,49
108,서울,2021-09-14,63.3,41
108,서울,2021-09-15,57.5,44
108,서울,2021-09-16,61.1,46
108,서울,2021-09-17,61.4,45
108,서울,2021-09-18,65.1,44
108,서울,2021-09-19,62.9,49
108,서울,2021-09-20,63.6,48
108,서울,2021-09-21,85.1,59
108,서울,2021-09-22,79,56
108,서울,2021-09-23,67.3,48
108,서울,2021-09-24,67.5,46
108,서울,2021-09-25,72.6,66
108,서울,2021-09-26,63,50
108,서울,2021-09-27,66,52
108,서울,2021-09-28,75.1,54
108,서울,2021-09-29,93.5,87
108,서울,2021-09-30,83.9,62
108,서울,2021-10-01,75.8,42
108,서울,2021-10-02,77.1,50
108,서울,2021-10-03,69.5,40
108,서울,2021-10-04,81,71
108,서울,2021-10-05,82.4,65
108,서울,2021-10-06,91.5,83
108,서울,2021-10-07,85.5,74
108,서울,2021-10-08,91.3,85
108,서울,2021-10-09,83.5,72
108,서울,2021-10-10,89,80
108,서울,2021-10-11,78.6,67
108,서울,2021-10-12,67.1,53
108,서울,2021-10-13,66.6,52
108,서울,2021-10-14,73.6,54
108,서울,2021-10-15,74.4,58
108,서울,2021-10-16,47.5,31
108,서울,2021-10-17,37.4,25
108,서울,2021-10-18,60.4,36
108,서울,2021-10-19,72.8,47
108,서울,2021-10-20,64.9,35
108,서울,2021-10-21,64.1,40
108,서울,2021-10-22,58.4,33
108,서울,2021-10-23,57.3,30
108,서울,2021-10-24,63.1,38
108,서울,2021-10-25,64.5,35
108,서울,2021-10-26,74.5,48
108,서울,2021-10-27,63.4,32
108,서울,2021-10-28,54.6,31
108,서울,2021-10-29,55.9,36
108,서울,2021-10-30,62.4,48
108,서울,2021-10-31,73.3,46
108,서울,2021-11-01,77.3,51
108,서울,2021-11-02,76.6,50
108,서울,2021-11-03,71.1,32
108,서울,2021-11-04,80.4,63
108,서울,2021-11-05,68.5,27
108,서울,2021-11-06,61.1,34
108,서울,2021-11-07,57.5,41
108,서울,2021-11-08,82.1,56
108,서울,2021-11-09,80.3,69
108,서울,2021-11-10,73.4,55
108,서울,2021-11-11,60.6,49
108,서울,2021-11-12,55.4,40
108,서울,2021-11-13,66.1,49
108,서울,2021-11-14,69.8,38
108,서울,2021-11-15,71.3,34
108,서울,2021-11-16,65.5,34
108,서울,2021-11-17,64.1,36
108,서울,2021-11-18,70.8,60
108,서울,2021-11-19,84.8,65
108,서울,2021-11-20,77,43
108,서울,2021-11-21,74.4,57
108,서울,2021-11-22,61.8,45
108,서울,2021-11-23,60.9,49
108,서울,2021-11-24,64.3,55
108,서울,2021-11-25,55,33
108,서울,2021-11-26,57.5,34
108,서울,2021-11-27,53,31
108,서울,2021-11-28,52.4,28
108,서울,2021-11-29,62,47
108,서울,2021-11-30,80.4,60
108,서울,2021-12-01,51.8,38
108,서울,2021-12-02,68.9,49
108,서울,2021-12-03,53.3,29
108,서울,2021-12-04,48.5,33
108,서울,2021-12-05,50.4,30
108,서울,2021-12-06,61.4,38
108,서울,2021-12-07,68.3,44
108,서울,2021-12-08,70,44
108,서울,2021-12-09,70.3,58
108,서울,2021-12-10,81.5,68
108,서울,2021-12-11,83.6,66
108,서울,2021-12-12,61.8,34
108,서울,2021-12-13,43.8,28
108,서울,2021-12-14,64.9,47
108,서울,2021-12-15,84.8,66
108,서울,2021-12-16,71.6,36
108,서울,2021-12-17,50.5,32
108,서울,2021-12-18,64.1,33
108,서울,2021-12-19,63.8,40
108,서울,2021-12-20,77.9,57
108,서울,2021-12-21,70.9,35
108,서울,2021-12-22,47.4,30
108,서울,2021-12-23,53.5,37
108,서울,2021-12-24,65.3,51
108,서울,2021-12-25,42.4,31
108,서울,2021-12-26,43.5,31
108,서울,2021-12-27,60.9,38
108,서울,2021-12-28,73.8,57
108,서울,2021-12-29,72.9,50
108,서울,2021-12-30,48.5,34
108,서울,2021-12-31,35.9,26
108,서울,2022-01-01,46.3,31
108,서울,2022-01-02,57.9,39
108,서울,2022-01-03,58.3,35
108,서울,2022-01-04,51.8,28
108,서울,2022-01-05,47.6,34
108,서울,2022-01-06,47.1,29
108,서울,2022-01-07,47.1,21
108,서울,2022-01-08,64.3,49
108,서울,2022-01-09,71.5,46
108,서울,2022-01-10,68.3,37
108,서울,2022-01-11,55.5,39
108,서울,2022-01-12,47.8,34
108,서울,2022-01-13,45.8,32
108,서울,2022-01-14,41.8,24
108,서울,2022-01-15,48.3,41
108,서울,2022-01-16,54.5,29
108,서울,2022-01-17,59.9,38
108,서울,2022-01-18,47.9,27
108,서울,2022-01-19,72.3,50
108,서울,2022-01-20,63.5,42
108,서울,2022-01-21,55.6,29
108,서울,2022-01-22,52.4,32
108,서울,2022-01-23,52.4,43
108,서울,2022-01-24,56,44
108,서울,2022-01-25,80,51
108,서울,2022-01-26,62.8,33
108,서울,2022-01-27,50,31
108,서울,2022-01-28,51.6,33
108,서울,2022-01-29,48.9,28
108,서울,2022-01-30,45.4,27
108,서울,2022-01-31,59,39
108,서울,2022-02-01,76.6,59
108,서울,2022-02-02,60.5,36
108,서울,2022-02-03,52.4,34
108,서울,2022-02-04,53.3,35
108,서울,2022-02-05,48.8,36
108,서울,2022-02-06,50.3,31
108,서울,2022-02-07,51.3,31
108,서울,2022-02-08,53.8,26
108,서울,2022-02-09,52.3,26
108,서울,2022-02-10,57.8,33
108,서울,2022-02-11,61.1,34
108,서울,2022-02-12,50.4,22
108,서울,2022-02-13,44.9,32
108,서울,2022-02-14,68.3,43
108,서울,2022-02-15,58,44
108,서울,2022-02-16,50.4,32
108,서울,2022-02-17,41.6,28
108,서울,2022-02-18,40.4,21
108,서울,2022-02-19,52.9,38
108,서울,2022-02-20,41.1,24
108,서울,2022-02-21,56.3,41
108,서울,2022-02-22,43.3,33
108,서울,2022-02-23,38.5,24
108,서울,2022-02-24,52.4,31
108,서울,2022-02-25,77.5,55
108,서울,2022-02-26,78.4,63
108,서울,2022-02-27,56.6,33
108,서울,2022-02-28,62.3,36
108,서울,2022-03-01,70.5,46
108,서울,2022-03-02,55.9,29
108,서울,2022-03-03,52.9,24
108,서울,2022-03-04,60.5,35
108,서울,2022-03-05,38.4,22
108,서울,2022-03-06,39.5,20
108,서울,2022-03-07,45.8,24
108,서울,2022-03-08,56.1,44
108,서울,2022-03-09,69.6,34
108,서울,2022-03-10,51.4,17
108,서울,2022-03-11,58.4,44
108,서울,2022-03-12,72.1,49
108,서울,2022-03-13,95.5,90
108,서울,2022-03-14,90.3,82
108,서울,2022-03-15,72.6,46
108,서울,2022-03-16,62.6,38
108,서울,2022-03-17,62,45
108,서울,2022-03-18,60.8,52
108,서울,2022-03-19,84.6,62
108,서울,2022-03-20,66.1,41
108,서울,2022-03-21,49.5,27
108,서울,2022-03-22,48.9,27
108,서울,2022-03-23,56.8,41
108,서울,2022-03-24,70.6,56
108,서울,2022-03-25,70,46
108,서울,2022-03-26,80.9,53
108,서울,2022-03-27,49.1,23
108,서울,2022-03-28,35.6,15
108,서울,2022-03-29,52.9,37
108,서울,2022-03-30,76.5,50
108,서울,2022-03-31,63.5,43
108,서울,2022-04-01,50.5,26
108,서울,2022-04-02,55,28
108,서울,2022-04-03,55,24
108,서울,2022-04-04,50.3,24
108,서울,2022-04-05,41.1,23
108,서울,2022-04-06,52.3,19
108,서울,2022-04-07,43.5,21
108,서울,2022-04-08,49,27
108,서울,2022-04-09,43.8,34
108,서울,2022-04-10,46,22
108,서울,2022-04-11,60.4,34
108,서울,2022-04-12,77.9,50
108,서울,2022-04-13,69.3,47
108,서울,2022-04-14,53.4,45
108,서울,2022-04-15,46.8,28
108,서울,2022-04-16,48.5,18
108,서울,2022-04-17,53.8,24
108,서울,2022-04-18,46.1,21
108,서울,2022-04-19,51.9,28
108,서울,2022-04-20,48.8,23
108,서울,2022-04-21,48.4,21
108,서울,2022-04-22,76.8,58
108,서울,2022-04-23,57.3,21
108,서울,2022-04-24,72.5,48
108,서울,2022-04-25,80.5,61
108,서울,2022-04-26,57.9,36
108,서울,2022-04-27,31.5,17
108,서울,2022-04-28,44,19
108,서울,2022-04-29,70.6,54
108,서울,2022-04-30,68,49
108,서울,2022-05-01,54.8,22
108,서울,2022-05-02,56.5,26
108,서울,2022-05-03,45.9,24
108,서울,2022-05-04,43.3,31
108,서울,2022-05-05,48.1,30
108,서울,2022-05-06,67.1,40
108,서울,2022-05-07,52.4,18
108,서울,2022-05-08,51.8,35
108,서울,2022-05-09,56.4,30
108,서울,2022-05-10,39,16
108,서울,2022-05-11,50.4,35
108,서울,2022-05-12,51.5,32
108,서울,2022-05-13,45.8,28
108,서울,2022-05-14,45.5,29
108,서울,2022-05-15,39.8,24
108,서울,2022-05-16,56.3,36
108,서울,2022-05-17,60.1,36
108,서울,2022-05-18,59.4,39
108,서울,2022-05-19,53.6,43
108,서울,2022-05-20,52.8,28
108,서울,2022-05-21,70.8,48
108,서울,2022-05-22,70.9,52
108,서울,2022-05-23,63.5,39
108,서울,2022-05-24,56.8,29
108,서울,2022-05-25,66.6,36
108,서울,2022-05-26,59.9,29
108,서울,2022-05-27,62.5,47
108,서울,2022-05-28,54.1,29
108,서울,2022-05-29,66.4,39
108,서울,2022-05-30,71,55
108,서울,2022-05-31,42.4,19
108,서울,2022-06-01,41.6,18
108,서울,2022-06-02,67.4,46
108,서울,2022-06-03,62.8,34
108,서울,2022-06-04,57,44
108,서울,2022-06-05,59.8,43
108,서울,2022-06-06,69,47
108,서울,2022-06-07,54.5,39
108,서울,2022-06-08,61.6,48
108,서울,2022-06-09,76.1,56
108,서울,2022-06-10,75.8,50
108,서울,2022-06-11,59.6,33
108,서울,2022-06-12,58.9,36
108,서울,2022-06-13,68.5,51
108,서울,2022-06-14,56.4,42
108,서울,2022-06-15,92.4,71
108,서울,2022-06-16,78.4,53
108,서울,2022-06-17,76.4,56
108,서울,2022-06-18,79.6,72
108,서울,2022-06-19,81.6,74
108,서울,2022-06-20,76.6,58
108,서울,2022-06-21,72.6,48
108,서울,2022-06-22,71.1,44
108,서울,2022-06-23,89.1,74
108,서울,2022-06-24,90.9,76
108,서울,2022-06-25,80.4,69
108,서울,2022-06-26,82.1,79
108,서울,2022-06-27,84.4,76
108,서울,2022-06-28,81.9,74
108,서울,2022-06-29,95.5,89
108,서울,2022-06-30,99.3,97
108,서울,2022-07-01,83.3,61
108,서울,2022-07-02,72.8,50
108,서울,2022-07-03,68.6,47
108,서울,2022-07-04,71.8,59
108,서울,2022-07-05,73.8,61
108,서울,2022-07-06,76,61
108,서울,2022-07-07,82.3,69
108,서울,2022-07-08,84.4,70
108,서울,2022-07-09,82.1,64
108,서울,2022-07-10,68,46
108,서울,2022-07-11,75,54
108,서울,2022-07-12,73.1,64
108,서울,2022-07-13,93.9,76
108,서울,2022-07-14,84.6,63
108,서울,2022-07-15,76.5,55
108,서울,2022-07-16,83.4,66
108,서울,2022-07-17,78.9,63
108,서울,2022-07-18,76,58
108,서울,2022-07-19,74.1,56
108,서울,2022-07-20,76.1,57
108,서울,2022-07-21,87.6,77
108,서울,2022-07-22,81.5,68
108,서울,2022-07-23,83.6,67
108,서울,2022-07-24,86.9,72
108,서울,2022-07-25,75,52
108,서울,2022-07-26,72.5,53
108,서울,2022-07-27,66.3,50
108,서울,2022-07-28,63.8,48
108,서울,2022-07-29,68.1,52
108,서울,2022-07-30,68.4,50
108,서울,2022-07-31,85.8,75
108,서울,2022-08-01,82.4,67
108,서울,2022-08-02,90,78
108,서울,2022-08-03,90.1,76
108,서울,2022-08-04,79.3,64
108,서울,2022-08-05,76.6,61
108,서울,2022-08-06,85.3,77
108,서울,2022-08-07,82.1,70
108,서울,2022-08-08,91.6,83
108,서울,2022-08-09,96,94
108,서울,2022-08-10,85.3,66
108,서울,2022-08-11,87.9,75
108,서울,2022-08-12,73.8,44
108,서울,2022-08-13,82.8,71
108,서울,2022-08-14,83,66
108,서울,2022-08-15,83,74
108,서울,2022-08-16,75.4,58
108,서울,2022-08-17,76.6,62
108,서울,2022-08-18,75.8,57
108,서울,2022-08-19,86.1,70
108,서울,2022-08-20,80,63
108,서울,2022-08-21,75.3,59
108,서울,2022-08-22,75.6,59
108,서울,2022-08-23,75,51
108,서울,2022-08-24,66.9,59
108,서울,2022-08-25,78,63
108,서울,2022-08-26,75.3,55
108,서울,2022-08-27,63.1,43
108,서울,2022-08-28,59.4,39
108,서울,2022-08-29,74,63
108,서울,2022-08-30,96.3,71
108,서울,2022-08-31,83.3,69
108,서울,2022-09-01,70.8,42
108,서울,2022-09-02,61.8,47
108,서울,2022-09-03,63,54
108,서울,2022-09-04,88.6,65
108,서울,2022-09-05,95.9,92
108,서울,2022-09-06,78,41
108,서울,2022-09-07,65.3,32
108,서울,2022-09-08,65.5,39
108,서울,2022-09-09,59.1,30
108,서울,2022-09-10,52.3,37
108,서울,2022-09-11,68.6,52
108,서울,2022-09-12,76.1,60
108,서울,2022-09-13,73,64
108,서울,2022-09-14,56.9,45
108,서울,2022-09-15,66.9,56
108,서울,2022-09-16,78.6,63
108,서울,2022-09-17,83.1,65
108,서울,2022-09-18,75.3,55
108,서울,2022-09-19,63.1,48
108,서울,2022-09-20,57,36
108,서울,2022-09-21,56.9,36
108,서울,2022-09-22,60.1,45
108,서울,2022-09-23,68.9,42
108,서울,2022-09-24,64.6,37
108,서울,2022-09-25,63.3,36
108,서울,2022-09-26,58.5,32
108,서울,2022-09-27,59,29
108,서울,2022-09-28,71,47
108,서울,2022-09-29,73.5,33
108,서울,2022-09-30,68,34
108,서울,2022-10-01,63.3,33
108,서울,2022-10-02,78.9,60
108,서울,2022-10-03,98.5,94
108,서울,2022-10-04,83.8,67
108,서울,2022-10-05,74.8,48
108,서울,2022-10-06,76.6,63
108,서울,2022-10-07,69.5,48
108,서울,2022-10-08,64.6,42
108,서울,2022-10-09,85.8,69
108,서울,2022-10-10,72.9,59
108,서울,2022-10-11,69.1,51
108,서울,2022-10-12,68.1,42
108,서울,2022-10-13,69.6,43
108,서울,2022-10-14,73.4,49
108,서울,2022-10-15,68.5,38
108,서울,2022-10-16,73.9,64
108,서울,2022-10-17,50.3,25
108,서울,2022-10-18,52.1,33
108,서울,2022-10-19,57.8,30
108,서울,2022-10-20,64.4,31
108,서울,2022-10-21,68.8,31
108,서울,2022-10-22,76.3,52
108,서울,2022-10-23,65,29
108,서울,2022-10-24,52.6,27
108,서울,2022-10-25,56.5,37
108,서울,2022-10-26,58.3,38
108,서울,2022-10-27,71.8,49
108,서울,2022-10-28,70.1,41
108,서울,2022-10-29,65.9,37
108,서울,2022-10-30,64.5,39
108,서울,2022-10-31,69.8,42
108,서울,2022-11-01,73.5,44
108,서울,2022-11-02,57.1,23
108,서울,2022-11-03,58.1,44
108,서울,2022-11-04,41.8,23
108,서울,2022-11-05,51.3,24
108,서울,2022-11-06,60.5,36
108,서울,2022-11-07,64.5,38
108,서울,2022-11-08,68.3,40
108,서울,2022-11-09,76,57
108,서울,2022-11-10,74.5,53
108,서울,2022-11-11,62.5,40
108,서울,2022-11-12,80,50
108,서울,2022-11-13,85.6,69
108,서울,2022-11-14,74.8,45
108,서울,2022-11-15,77.4,62
108,서울,2022-11-16,71.3,33
108,서울,2022-11-17,64.6,41
108,서울,2022-11-18,69.6,39
108,서울,2022-11-19,55.8,35
108,서울,2022-11-20,58.3,38
108,서울,2022-11-21,70.5,53
108,서울,2022-11-22,69.9,47
108,서울,2022-11-23,56,34
108,서울,2022-11-24,65.6,51
108,서울,2022-11-25,67.1,35
108,서울,2022-11-26,52.4,28
108,서울,2022-11-27,43.1,28
108,서울,2022-11-28,65.5,34
108,서울,2022-11-29,67,39
108,서울,2022-11-30,49.1,34
108,서울,2022-12-01,43.4,34
108,서울,2022-12-02,42,24
108,서울,2022-12-03,70.5,46
108,서울,2022-12-04,38.9,25
108,서울,2022-12-05,41.9,25
108,서울,2022-12-06,62.8,44
108,서울,2022-12-07,60.4,41
108,서울,2022-12-08,57.5,21
108,서울,2022-12-09,60.8,49
108,서울,2022-12-10,46.5,26
108,서울,2022-12-11,52.5,29
108,서울,2022-12-12,73.4,53
108,서울,2022-12-13,70.8,57
108,서울,2022-12-14,50.1,43
108,서울,2022-12-15,79.1,61
108,서울,2022-12-16,56.9,34
108,서울,2022-12-17,52,34
108,서울,2022-12-18,47.1,38
108,서울,2022-12-19,55.6,40
108,서울,2022-12-20,55.8,40
108,서울,2022-12-21,82.4,57
108,서울,2022-12-22,60.5,45
108,서울,2022-12-23,60.5,52
108,서울,2022-12-24,54.9,38
108,서울,2022-12-25,66.5,46
108,서울,2022-12-26,68.4,44
108,서울,2022-12-27,69.8,48
108,서울,2022-12-28,58.1,39
108,서울,2022-12-29,56.3,33
108,서울,2022-12-30,65.6,36
108,서울,2022-12-31,65.5,57
108,서울,2023-01-01,55,28.2
108,서울,2023-01-02,46,31.9
108,서울,2023-01-03,49,27
108,서울,2023-01-04,51,33.7
108,서울,2023-01-05,58.1,39
108,서울,2023-01-06,71.9,48
108,서울,2023-01-07,80.9,64
108,서울,2023-01-08,69.3,46
108,서울,2023-01-09,60.1,43
108,서울,2023-01-10,59.9,39
108,서울,2023-01-11,61.9,30
108,서울,2023-01-12,46.6,25
108,서울,2023-01-13,99.1,47
108,서울,2023-01-14,92.9,82
108,서울,2023-01-15,93.9,84
108,서울,2023-01-16,63.1,42
108,서울,2023-01-17,65.1,46
108,서울,2023-01-18,60.5,27
108,서울,2023-01-19,69.3,47
108,서울,2023-01-20,52.4,30
108,서울,2023-01-21,55.4,36
108,서울,2023-01-22,62.8,53
108,서울,2023-01-23,66.6,46
108,서울,2023-01-24,51.9,39
108,서울,2023-01-25,45.1,27
108,서울,2023-01-26,80.1,52
108,서울,2023-01-27,56.5,35
108,서울,2023-01-28,54.9,39
108,서울,2023-01-29,58.3,49
108,서울,2023-01-30,55.9,31
108,서울,2023-01-31,69.1,48
108,서울,2023-02-01,68.4,37
108,서울,2023-02-02,50.3,36
108,서울,2023-02-03,47.4,22
108,서울,2023-02-04,49.8,33
108,서울,2023-02-05,71,49
108,서울,2023-02-06,72.3,50
108,서울,2023-02-07,72.9,50
108,서울,2023-02-08,62.1,31
108,서울,2023-02-09,49.9,32
108,서울,2023-02-10,79.6,69
108,서울,2023-02-11,73,50
108,서울,2023-02-12,70,54
108,서울,2023-02-13,66.5,56
108,서울,2023-02-14,54.9,38
108,서울,2023-02-15,46.4,33
108,서울,2023-02-16,68.3,51
108,서울,2023-02-17,67.8,40
108,서울,2023-02-18,58.3,45
108,서울,2023-02-19,56.1,29
108,서울,2023-02-20,46.4,27
108,서울,2023-02-21,42.4,23
108,서울,2023-02-22,50.6,21
108,서울,2023-02-23,65.5,36
108,서울,2023-02-24,57.9,25
108,서울,2023-02-25,44,27
108,서울,2023-02-26,46.6,25
108,서울,2023-02-27,47.4,24
108,서울,2023-02-28,63.4,44
108,서울,2023-03-01,54.4,27
108,서울,2023-03-02,37.8,22
108,서울,2023-03-03,65,48
108,서울,2023-03-04,68.4,35
108,서울,2023-03-05,54,24
108,서울,2023-03-06,41.9,18
108,서울,2023-03-07,60.9,40
108,서울,2023-03-08,66.3,41
108,서울,2023-03-09,85.9,71
108,서울,2023-03-10,62.1,27
108,서울,2023-03-11,52,20
108,서울,2023-03-12,68,40
108,서울,2023-03-13,38.9,22
108,서울,2023-03-14,45.9,23
108,서울,2023-03-15,66.6,33
108,서울,2023-03-16,36.8,19
108,서울,2023-03-17,34.3,20
108,서울,2023-03-18,46.4,22
108,서울,2023-03-19,59.6,29
108,서울,2023-03-20,50.4,23
108,서울,2023-03-21,35.1,13
108,서울,2023-03-22,44.8,28
108,서울,2023-03-23,48.9,31
108,서울,2023-03-24,36.8,27
108,서울,2023-03-25,59.9,41
108,서울,2023-03-26,34,16
108,서울,2023-03-27,44.8,21
108,서울,2023-03-28,53.3,22
108,서울,2023-03-29,50.3,20
108,서울,2023-03-30,42.5,21
108,서울,2023-03-31,42.5,23
108,서울,2023-04-01,40.4,19
108,서울,2023-04-02,29.6,16
108,서울,2023-04-03,29.4,16
108,서울,2023-04-04,40.4,16
108,서울,2023-04-05,97.8,90
108,서울,2023-04-06,94.6,84
108,서울,2023-04-07,65,36
108,서울,2023-04-08,51.1,25
108,서울,2023-04-09,56.8,33
108,서울,2023-04-10,50.8,31
108,서울,2023-04-11,73.4,43
108,서울,2023-04-12,45.1,17
108,서울,2023-04-13,45,18
108,서울,2023-04-14,58.6,39
108,서울,2023-04-15,81.8,63
108,서울,2023-04-16,71.4,38
108,서울,2023-04-17,59,36
108,서울,2023-04-18,78.6,46
108,서울,2023-04-19,66.1,25
108,서울,2023-04-20,92.1,81
108,서울,2023-04-21,50.4,18
108,서울,2023-04-22,22.9,14
108,서울,2023-04-23,34.1,19
108,서울,2023-04-24,40.5,30
108,서울,2023-04-25,68.6,45
108,서울,2023-04-26,69.9,47
108,서울,2023-04-27,61.6,26
108,서울,2023-04-28,62,26
108,서울,2023-04-29,88.1,68
108,서울,2023-04-30,72.9,39
108,서울,2023-05-01,57,27
108,서울,2023-05-02,40.5,21
108,서울,2023-05-03,52.5,23
108,서울,2023-05-04,65.5,50
108,서울,2023-05-05,95.3,61
108,서울,2023-05-06,85.6,56
108,서울,2023-05-07,47.1,36
108,서울,2023-05-08,55.3,31
108,서울,2023-05-09,55.4,31
108,서울,2023-05-10,53.3,25
108,서울,2023-05-11,50.1,26
108,서울,2023-05-12,50.9,24
108,서울,2023-05-13,62,35
108,서울,2023-05-14,56.5,35
108,서울,2023-05-15,54.6,32
108,서울,2023-05-16,51.9,33
108,서울,2023-05-17,63.6,34
108,서울,2023-05-18,74.8,48
108,서울,2023-05-19,61.4,41
108,서울,2023-05-20,66.9,51
108,서울,2023-05-21,74,46
108,서울,2023-05-22,61.3,31
108,서울,2023-05-23,48,27
108,서울,2023-05-24,49.8,34
108,서울,2023-05-25,46.6,27
108,서울,2023-05-26,57.4,38
108,서울,2023-05-27,87.4,65
108,서울,2023-05-28,98.9,83
108,서울,2023-05-29,83.4,58
108,서울,2023-05-30,69.5,48
108,서울,2023-05-31,60.8,45
108,서울,2023-06-01,66.9,56
108,서울,2023-06-02,77.4,59
108,서울,2023-06-03,60.1,31
108,서울,2023-06-04,61,28
108,서울,2023-06-05,66.9,47
108,서울,2023-06-06,72.9,50
108,서울,2023-06-07,75.3,63
108,서울,2023-06-08,80.5,65
108,서울,2023-06-09,64,32
108,서울,2023-06-10,70,48
108,서울,2023-06-11,76.1,53
108,서울,2023-06-12,70.5,47
108,서울,2023-06-13,70,50
108,서울,2023-06-14,80.3,53
108,서울,2023-06-15,70.8,50
108,서울,2023-06-16,64.4,45
108,서울,2023-06-17,57.1,39
108,서울,2023-06-18,60.5,43
108,서울,2023-06-19,57.8,42
108,서울,2023-06-20,64.5,51
108,서울,2023-06-21,92.6,83
108,서울,2023-06-22,77.1,61
108,서울,2023-06-23,76.6,50
108,서울,2023-06-24,70.5,55
108,서울,2023-06-25,64.9,47
108,서울,2023-06-26,88.6,59
108,서울,2023-06-27,73.1,51
108,서울,2023-06-28,77.4,60
108,서울,2023-06-29,95.4,85
108,서울,2023-06-30,89.8,72
108,서울,2023-07-01,76.9,58
108,서울,2023-07-02,79.5,64
108,서울,2023-07-03,72,40
108,서울,2023-07-04,86.8,68
108,서울,2023-07-05,82.6,68
108,서울,2023-07-06,70.9,56
108,서울,2023-07-07,64.9,46
108,서울,2023-07-08,76.5,64
108,서울,2023-07-09,86.4,78
108,서울,2023-07-10,80.4,58
108,서울,2023-07-11,92.4,79
108,서울,2023-07-12,86.4,72
108,서울,2023-07-13,95,84
108,서울,2023-07-14,99.1,96
108,서울,2023-07-15,93.5,85
108,서울,2023-07-16,89.5,80
108,서울,2023-07-17,86.1,76
108,서울,2023-07-18,87.9,75
108,서울,2023-07-19,78.8,55
108,서울,2023-07-20,74,51
108,서울,2023-07-21,69.6,48
108,서울,2023-07-22,73.9,51
108,서울,2023-07-23,94.3,87
108,서울,2023-07-24,83.1,69
108,서울,2023-07-25,80.5,68
108,서울,2023-07-26,80.9,69
108,서울,2023-07-27,78.1,59
108,서울,2023-07-28,72.4,52
108,서울,2023-07-29,72.1,52
108,서울,2023-07-30,72.5,49
108,서울,2023-07-31,76.3,60
108,서울,2023-08-01,71.6,55
108,서울,2023-08-02,67.8,48
108,서울,2023-08-03,67,54
108,서울,2023-08-04,67.6,53
108,서울,2023-08-05,69,50
108,서울,2023-08-06,76.5,63
108,서울,2023-08-07,68.4,56
108,서울,2023-08-08,60.5,47
108,서울,2023-08-09,67.6,57
